         7584195 function calls (7543008 primitive calls) in 26.262 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   928364    0.379    0.000    0.415    0.000 {getattr}
      261    0.002    0.000    0.409    0.002 managers.py:1663(create_block_manager_from_arrays)
     8439    0.044    0.000    0.404    0.000 construction.py:537(sanitize_array)
    21373    0.055    0.000    0.379    0.000 managers.py:1443(__init__)
     2618    0.014    0.000    0.350    0.000 datetimes.py:265(__new__)
      130    0.002    0.000    0.349    0.003 concat.py:383(get_result)
      130    0.002    0.000    0.341    0.003 construction.py:170(init_dict)
     1856    0.014    0.000    0.329    0.000 managers.py:97(__init__)
      261    0.017    0.000    0.303    0.001 managers.py:1696(form_blocks)
      260    0.003    0.000    0.278    0.001 series.py:1388(to_string)
    54087    0.031    0.000    0.276    0.000 common.py:434(is_datetime64tz_dtype)
     4760    0.010    0.000    0.266    0.000 managers.py:530(astype)
      260    0.002    0.000    0.260    0.001 format.py:258(to_string)
    38972    0.073    0.000    0.259    0.000 _dtype.py:319(_name_get)
     8439    0.014    0.000    0.256    0.000 construction.py:684(_try_cast)
2386/1992    0.043    0.000    0.245    0.000 base.py:253(__new__)
     2618    0.004    0.000    0.237    0.000 datetimelike.py:111(wrapper)
     2618    0.012    0.000    0.234    0.000 datetimes.py:365(_from_sequence)
    36684    0.026    0.000    0.223    0.000 common.py:572(is_categorical_dtype)
    54111    0.057    0.000    0.222    0.000 common.py:1702(is_extension_array_dtype)
     2618    0.021    0.000    0.221    0.000 datetimes.py:133(wrapper)
     2618    0.024    0.000    0.205    0.000 datetimes.py:1681(sequence_to_dt64ns)
    60295    0.091    0.000    0.201    0.000 dtypes.py:68(find)
      520    0.005    0.000    0.197    0.000 format.py:848(format_array)
     7355    0.015    0.000    0.193    0.000 generic.py:3056(_get_item_cache)
      261    0.007    0.000    0.189    0.001 construction.py:254(_homogenize)
    61337    0.079    0.000    0.187    0.000 common.py:1845(_is_dtype_type)
     4760    0.007    0.000    0.186    0.000 blocks.py:532(astype)
     4760    0.022    0.000    0.179    0.000 blocks.py:536(_astype)
      260    0.008    0.000    0.177    0.001 indexing.py:299(_setitem_with_indexer)
    39102    0.067    0.000    0.177    0.000 numerictypes.py:365(issubdtype)
    22978    0.027    0.000    0.175    0.000 blocks.py:225(make_block_same_class)
    31319    0.077    0.000    0.169    0.000 blocks.py:78(__init__)
      520    0.002    0.000    0.168    0.000 format.py:927(get_result)
     7621    0.038    0.000    0.167    0.000 cast.py:255(maybe_promote)
     3804    0.013    0.000    0.165    0.000 range.py:272(_shallow_copy)
    40151    0.092    0.000    0.163    0.000 generic.py:5069(__setattr__)
     2210    0.006    0.000    0.163    0.000 generic.py:5699(copy)
42603/41034    0.074    0.000    0.158    0.000 {method 'format' of 'str' objects}
     1857    0.012    0.000    0.156    0.000 managers.py:599(_consolidate_check)
     1464    0.006    0.000    0.156    0.000 base.py:784(take)
355297/331225    0.083    0.000    0.154    0.000 {len}
     4630    0.010    0.000    0.150    0.000 managers.py:524(fillna)
     7621    0.047    0.000    0.145    0.000 algorithms.py:1417(_get_take_nd_function)
     9820    0.014    0.000    0.144    0.000 blocks.py:312(ftype)
      260    0.001    0.000    0.143    0.001 format.py:253(_get_formatted_values)
    43332    0.049    0.000    0.142    0.000 common.py:1981(pandas_dtype)
33995/30025    0.042    0.000    0.141    0.000 {numpy.array}
     1464    0.003    0.000    0.137    0.000 numeric.py:67(_shallow_copy)
    23857    0.012    0.000    0.137    0.000 common.py:536(is_interval_dtype)
     1467    0.006    0.000    0.134    0.000 base.py:584(_shallow_copy_with_infer)
    28025    0.113    0.000    0.133    0.000 common.py:160(is_sparse)
    31945    0.028    0.000    0.133    0.000 inference.py:253(is_list_like)
      260    0.003    0.000    0.132    0.001 indexing.py:521(setter)
     4987    0.039    0.000    0.129    0.000 cast.py:953(maybe_cast_to_datetime)
    18551    0.013    0.000    0.128    0.000 common.py:262(is_categorical)
     2340    0.007    0.000    0.127    0.000 managers.py:710(copy)
     2214    0.003    0.000    0.125    0.000 frame.py:742(iteritems)
    21483    0.031    0.000    0.124    0.000 dtypes.py:973(is_dtype)
      130    0.008    0.000    0.124    0.001 concat.py:237(__init__)
    12200    0.016    0.000    0.122    0.000 blocks.py:749(copy)
    45090    0.070    0.000    0.122    0.000 abc.py:128(__instancecheck__)
     1987    0.065    0.000    0.120    0.000 managers.py:186(_rebuild_blknos_and_blklocs)
     1723    0.005    0.000    0.118    0.000 indexing.py:2475(check_bool_indexer)
20210/16630    0.014    0.000    0.116    0.000 numeric.py:469(asarray)
    18544    0.010    0.000    0.115    0.000 common.py:503(is_period_dtype)
3537/1179    0.009    0.000    0.112    0.000 {operator.le}
3927/1309    0.010    0.000    0.112    0.000 {operator.gt}
      131    0.001    0.000    0.110    0.001 construction.py:382(to_arrays)
      130    0.003    0.000    0.108    0.001 construction.py:469(_list_of_dict_to_arrays)
     8439    0.040    0.000    0.108    0.000 cast.py:832(maybe_castable)
     2618    0.006    0.000    0.107    0.000 datetimes.py:1892(maybe_convert_dtype)
    18544    0.022    0.000    0.104    0.000 dtypes.py:827(is_dtype)
    78204    0.063    0.000    0.103    0.000 numerictypes.py:293(issubclass_)
     2114    0.006    0.000    0.103    0.000 series.py:669(__array__)
     6047    0.007    0.000    0.101    0.000 common.py:1643(is_extension_type)
     2618    0.086    0.000    0.099    0.000 datetimes.py:72(_to_M8)
      130    0.001    0.000    0.098    0.001 concat.py:440(_get_new_axes)
      260    0.008    0.000    0.095    0.000 format.py:931(_format_strings)
      131    0.001    0.000    0.094    0.001 construction.py:484(_convert_object_array)
     2083    0.004    0.000    0.093    0.000 construction.py:495(convert)
   365092    0.091    0.000    0.091    0.000 {issubclass}
     9820    0.027    0.000    0.085    0.000 _dtype.py:46(__str__)
      130    0.000    0.000    0.085    0.001 _decorators.py:195(wrapper)
     3157    0.009    0.000    0.084    0.000 managers.py:934(get)
      130    0.001    0.000    0.084    0.001 frame.py:3942(rename)
    13071    0.015    0.000    0.084    0.000 common.py:403(is_datetime64_dtype)
      130    0.002    0.000    0.081    0.001 generic.py:960(rename)
     1421    0.001    0.000    0.080    0.000 generic.py:178(_validate_dtype)
     2505    0.018    0.000    0.080    0.000 base.py:786(array)
     1421    0.009    0.000    0.080    0.000 ops.py:1615(na_op)
    41941    0.023    0.000    0.079    0.000 series.py:406(dtype)
     3157    0.008    0.000    0.079    0.000 frame.py:3342(_box_item_values)
    21258    0.021    0.000    0.078    0.000 common.py:131(is_object_dtype)
      130    0.001    0.000    0.073    0.001 managers.py:159(rename_axis)
      260    0.001    0.000    0.070    0.000 format.py:241(_get_formatted_index)
      420    0.005    0.000    0.070    0.000 managers.py:1810(_multi_blockify)
    13081    0.010    0.000    0.069    0.000 {method 'any' of 'numpy.ndarray' objects}
     2618    0.018    0.000    0.069    0.000 datetimes.py:309(_simple_new)
      260    0.001    0.000    0.068    0.000 base.py:983(format)
     3226    0.011    0.000    0.068    0.000 cast.py:846(maybe_infer_to_datetimelike)
      260    0.003    0.000    0.067    0.000 base.py:998(_format_with_header)
    13323    0.056    0.000    0.066    0.000 blocks.py:3100(_extend_blocks)
      520    0.004    0.000    0.063    0.000 format.py:1384(_make_fixed_width)
      781    0.002    0.000    0.060    0.000 managers.py:1796(_simple_blockify)
    29854    0.023    0.000    0.060    0.000 {pandas._libs.lib.is_scalar}
    13081    0.007    0.000    0.059    0.000 _methods.py:42(_any)
     3157    0.017    0.000    0.059    0.000 managers.py:963(iget)
     4630    0.006    0.000    0.057    0.000 blocks.py:364(fillna)
    61590    0.041    0.000    0.057    0.000 range.py:510(__len__)
     3157    0.006    0.000    0.056    0.000 frame.py:3349(_box_col_values)
     4760    0.004    0.000    0.056    0.000 blocks.py:146(is_categorical_astype)
    41941    0.035    0.000    0.056    0.000 managers.py:1522(dtype)
      130    0.000    0.000    0.056    0.000 concat.py:464(_get_comb_axis)
    13512    0.056    0.000    0.056    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    55929    0.032    0.000    0.056    0.000 series.py:392(name)
      130    0.001    0.000    0.055    0.000 api.py:44(_get_objs_combined_axis)
    21113    0.041    0.000    0.055    0.000 series.py:354(_set_axis)
    10513    0.008    0.000    0.055    0.000 generic.py:5132(_consolidate_inplace)
    31320    0.031    0.000    0.053    0.000 blocks.py:199(mgr_locs)
      262    0.001    0.000    0.052    0.000 frame.py:3356(__setitem__)
    76972    0.035    0.000    0.051    0.000 {hasattr}
      130    0.001    0.000    0.050    0.000 api.py:87(_get_combined_index)
     3710    0.003    0.000    0.049    0.000 managers.py:927(_consolidate_inplace)
    10773    0.013    0.000    0.049    0.000 generic.py:5122(_protect_consolidate)
      262    0.001    0.000    0.049    0.000 frame.py:3433(_set_item)
    28470    0.013    0.000    0.048    0.000 base.py:5318(ensure_index)
     3526    0.005    0.000    0.048    0.000 format.py:945(_format)
     5460    0.003    0.000    0.047    0.000 config.py:226(__call__)
      130    0.001    0.000    0.047    0.000 api.py:128(_union_indexes)
     1950    0.003    0.000    0.046    0.000 series.py:3735(reindex)
     3138    0.014    0.000    0.046    0.000 datetimes.py:280(__init__)
     1950    0.004    0.000    0.044    0.000 range.py:441(union)
     5460    0.005    0.000    0.044    0.000 config.py:96(_get_option)
     7426    0.019    0.000    0.044    0.000 managers.py:139(shape)
    73078    0.044    0.000    0.044    0.000 _weakrefset.py:70(__contains__)
     1983    0.008    0.000    0.044    0.000 common.py:93(is_bool_indexer)
     1950    0.008    0.000    0.043    0.000 generic.py:4113(reindex)
     9032    0.009    0.000    0.043    0.000 common.py:472(is_timedelta64_dtype)
    13194    0.020    0.000    0.043    0.000 generic.py:5036(__finalize__)
      260    0.001    0.000    0.043    0.000 managers.py:509(setitem)
      130    0.003    0.000    0.041    0.000 concat.py:475(_get_concat_axis)
     1726    0.013    0.000    0.040    0.000 managers.py:306(_verify_integrity)
     1725    0.006    0.000    0.040    0.000 base.py:4051(equals)
     8439    0.006    0.000    0.040    0.000 arrays.py:7(extract_array)
    17630    0.007    0.000    0.039    0.000 format.py:301(len)
    62891    0.018    0.000    0.039    0.000 {max}
    11611    0.014    0.000    0.039    0.000 range.py:330(equals)
     4046    0.010    0.000    0.038    0.000 printing.py:156(pprint_thing)
      260    0.003    0.000    0.037    0.000 blocks.py:800(setitem)
      131    0.003    0.000    0.037    0.000 managers.py:1887(_consolidate)
     1461    0.015    0.000    0.037    0.000 managers.py:1841(_stack_arrays)
    10982    0.005    0.000    0.037    0.000 missing.py:25(isna)
     1464    0.021    0.000    0.037    0.000 indexing.py:2575(maybe_convert_indices)
     7840    0.016    0.000    0.037    0.000 base.py:3940(__getitem__)
       39    0.001    0.000    0.036    0.001 threading.py:309(wait)
    18256    0.012    0.000    0.035    0.000 integer.py:80(construct_from_string)
      130    0.001    0.000    0.035    0.000 managers.py:1988(_transform_index)
     8304    0.010    0.000    0.035    0.000 ops.py:43(get_op_result_name)
     2618    0.006    0.000    0.035    0.000 datetimelike.py:729(_hasnans)
     3526    0.002    0.000    0.035    0.000 format.py:943(<lambda>)
     2069    0.003    0.000    0.034    0.000 common.py:1431(needs_i8_conversion)
     2907    0.002    0.000    0.034    0.000 numeric.py:541(asanyarray)
    22837    0.034    0.000    0.034    0.000 generic.py:127(__init__)
      143    0.000    0.000    0.034    0.000 mongo_client.py:1555(_ensure_session)
     2358    0.007    0.000    0.034    0.000 algorithms.py:1250(wrapper)
    13150    0.011    0.000    0.034    0.000 generic.py:377(_get_axis)
      143    0.001    0.000    0.034    0.000 mongo_client.py:1506(__start_session)
    17373    0.015    0.000    0.033    0.000 common.py:746(is_dtype_equal)
     1985    0.005    0.000    0.033    0.000 numpy_.py:127(__init__)
9958/8008    0.005    0.000    0.033    0.000 {all}
    10513    0.013    0.000    0.032    0.000 generic.py:5135(f)
      262    0.001    0.000    0.032    0.000 generic.py:3171(_set_item)
    17630    0.008    0.000    0.032    0.000 __init__.py:344(strlen)
    32714    0.023    0.000    0.032    0.000 series.py:399(name)
      143    0.000    0.000    0.032    0.000 mongo_client.py:1547(_get_server_session)
    10982    0.010    0.000    0.032    0.000 missing.py:105(_isna_new)
      143    0.002    0.000    0.031    0.000 topology.py:416(get_server_session)
     2401    0.002    0.000    0.031    0.000 common.py:1078(is_datetime64_any_dtype)
     2470    0.002    0.000    0.031    0.000 managers.py:729(<lambda>)
     2084    0.031    0.000    0.031    0.000 {pandas._libs.lib.maybe_convert_objects}
      262    0.010    0.000    0.030    0.000 managers.py:1019(set)
     5460    0.008    0.000    0.030    0.000 config.py:78(_get_single_key)
     3129    0.007    0.000    0.030    0.000 blocks.py:2094(__init__)
    44704    0.021    0.000    0.030    0.000 common.py:1809(_get_dtype)
      156    0.001    0.000    0.029    0.000 topology.py:188(_select_servers_loop)
     2470    0.004    0.000    0.029    0.000 base.py:700(view)
    25863    0.029    0.000    0.029    0.000 generic.py:5053(__getattr__)
     7134    0.017    0.000    0.027    0.000 base.py:3918(__contains__)
     1594    0.006    0.000    0.027    0.000 numeric.py:34(__new__)
       13    0.001    0.000    0.027    0.002 mongo_client.py:84(__init__)
    50600    0.017    0.000    0.027    0.000 common.py:119(<lambda>)
     1985    0.010    0.000    0.027    0.000 numpy_.py:35(__init__)
     3671    0.007    0.000    0.027    0.000 blocks.py:2626(__init__)
     1950    0.004    0.000    0.026    0.000 base.py:2254(union)
     1498    0.015    0.000    0.026    0.000 {pandas._libs.lib.infer_dtype}
    22278    0.006    0.000    0.026    0.000 managers.py:141(<genexpr>)
     2618    0.004    0.000    0.024    0.000 datetimes.py:686(_assert_tzawareness_compat)
      603    0.002    0.000    0.024    0.000 common.py:1320(is_datetimelike_v_numeric)
     4630    0.021    0.000    0.024    0.000 _validators.py:325(validate_fillna_kwargs)
      286    0.001    0.000    0.023    0.000 pool.py:979(get_socket)
     2515    0.010    0.000    0.023    0.000 base.py:504(_simple_new)
     8063    0.009    0.000    0.023    0.000 common.py:868(is_integer_dtype)
       15    0.022    0.001    0.022    0.001 {time.sleep}
     5136    0.006    0.000    0.022    0.000 common.py:1545(is_float_dtype)
     7572    0.003    0.000    0.021    0.000 format.py:1392(<genexpr>)
      134    0.001    0.000    0.021    0.000 function_base.py:4641(append)
      260    0.001    0.000    0.021    0.000 format.py:307(adjoin)
     3980    0.009    0.000    0.020    0.000 numeric.py:2656(seterr)
     2267    0.005    0.000    0.020    0.000 common.py:1578(is_bool_dtype)
     4890    0.010    0.000    0.020    0.000 inference.py:381(is_dict_like)
      260    0.004    0.000    0.020    0.000 printing.py:15(adjoin)
     9582    0.006    0.000    0.020    0.000 series.py:476(_values)
      260    0.003    0.000    0.020    0.000 format.py:202(_get_footer)
    13842    0.020    0.000    0.020    0.000 {numpy.empty}
    13410    0.014    0.000    0.019    0.000 generic.py:363(_get_axis_name)
      260    0.001    0.000    0.019    0.000 missing.py:259(notna)
    12852    0.019    0.000    0.019    0.000 {method 'copy' of 'numpy.ndarray' objects}
     3900    0.003    0.000    0.019    0.000 generic.py:4341(<genexpr>)
    66130    0.018    0.000    0.018    0.000 blocks.py:308(dtype)
      338    0.003    0.000    0.018    0.000 periodic_executor.py:53(open)
     2676    0.015    0.000    0.018    0.000 dtypes.py:786(construct_from_string)
      143    0.000    0.000    0.018    0.000 contextlib.py:15(__enter__)
     5756    0.010    0.000    0.018    0.000 datetimes.py:1979(_validate_dt64_dtype)
     8857    0.018    0.000    0.018    0.000 dtypes.py:452(construct_from_string)
      143    0.000    0.000    0.018    0.000 cursor.py:1066(_unpack_response)
    13350    0.008    0.000    0.018    0.000 datetimes.py:538(tz)
     7052    0.003    0.000    0.018    0.000 format.py:1401(just)
      143    0.000    0.000    0.017    0.000 message.py:1454(unpack_response)
     4046    0.012    0.000    0.017    0.000 printing.py:185(as_escaped_unicode)
      143    0.001    0.000    0.017    0.000 pool.py:1016(_get_socket_no_auth)
     1592    0.009    0.000    0.017    0.000 numeric.py:676(require)
      156    0.016    0.000    0.017    0.000 {bson._cbson.decode_all}
     2315    0.004    0.000    0.017    0.000 ops.py:1447(_align_method_SERIES)
      260    0.003    0.000    0.017    0.000 subprocess.py:496(_get_handles)
     6760    0.009    0.000    0.017    0.000 dtypes.py:672(construct_from_string)
      521    0.003    0.000    0.017    0.000 base.py:1117(__iter__)
     2346    0.017    0.000    0.017    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
      143    0.001    0.000    0.017    0.000 message.py:305(get_message)
  390/130    0.001    0.000    0.016    0.000 {operator.lt}
     1728    0.001    0.000    0.016    0.000 managers.py:1893(<lambda>)
    31319    0.016    0.000    0.016    0.000 blocks.py:89(_check_ndim)
      260    0.001    0.000    0.016    0.000 arraysetops.py:151(unique)
     1990    0.003    0.000    0.015    0.000 numeric.py:3058(__enter__)
      260    0.002    0.000    0.015    0.000 format.py:165(__init__)
      780    0.002    0.000    0.015    0.000 format.py:338(_get_adjustment)
       13    0.000    0.000    0.015    0.001 pool.py:958(connect)
     1728    0.005    0.000    0.015    0.000 blocks.py:128(_consolidate_key)
    10942    0.015    0.000    0.015    0.000 {numpy.arange}
      733    0.002    0.000    0.015    0.000 blocks.py:3131(_merge_blocks)
      169    0.001    0.000    0.015    0.000 topology.py:460(_ensure_opened)
      156    0.001    0.000    0.014    0.000 topology.py:132(open)
    71429    0.014    0.000    0.014    0.000 blocks.py:195(mgr_locs)
     1179    0.014    0.000    0.014    0.000 {pandas._libs.algos.take_2d_axis0_bool_bool}
     4932    0.004    0.000    0.014    0.000 common.py:1784(_is_dtype)
    58162    0.014    0.000    0.014    0.000 managers.py:1488(_block)
    17630    0.005    0.000    0.014    0.000 utf_8.py:15(decode)
     9582    0.010    0.000    0.014    0.000 managers.py:1549(internal_values)
      852    0.001    0.000    0.014    0.000 ops.py:1591(_comp_method_OBJECT_ARRAY)
    10579    0.006    0.000    0.014    0.000 {method 'decode' of 'str' objects}
     3901    0.002    0.000    0.014    0.000 base.py:2590(_assert_can_do_setop)
     2947    0.002    0.000    0.013    0.000 common.py:605(is_string_dtype)
       26    0.000    0.000    0.013    0.001 threading.py:717(start)
      263    0.002    0.000    0.013    0.000 frame.py:3565(_sanitize_column)
    50600    0.013    0.000    0.013    0.000 common.py:117(classes)
    16855    0.013    0.000    0.013    0.000 {method 'view' of 'numpy.ndarray' objects}
      260    0.001    0.000    0.013    0.000 blocks.py:725(_try_coerce_and_cast_result)
    20350    0.009    0.000    0.012    0.000 inference.py:438(is_hashable)
      600    0.012    0.000    0.012    0.000 {method 'acquire' of 'thread.lock' objects}
     4163    0.003    0.000    0.012    0.000 managers.py:1844(_asarray_compat)
      922    0.003    0.000    0.012    0.000 common.py:222(asarray_tuplesafe)
     2472    0.008    0.000    0.012    0.000 range.py:136(_simple_new)
     1950    0.003    0.000    0.012    0.000 base.py:4071(identical)
     3937    0.003    0.000    0.012    0.000 {sum}
     5496    0.012    0.000    0.012    0.000 {method 'view' of 'numpy.generic' objects}
     2843    0.001    0.000    0.012    0.000 series.py:591(__len__)
     6483    0.010    0.000    0.012    0.000 generic.py:349(_get_axis_number)
     2618    0.008    0.000    0.012    0.000 datetimelike.py:722(_isnan)
     3157    0.005    0.000    0.012    0.000 generic.py:3070(_set_as_cached)
     5236    0.009    0.000    0.011    0.000 datetimes.py:353(_simple_new)
       13    0.000    0.000    0.011    0.001 topology.py:505(_update_servers)
      521    0.001    0.000    0.011    0.000 common.py:702(is_datetimelike)
     5460    0.005    0.000    0.011    0.000 config.py:602(_warn_if_deprecated)
      260    0.003    0.000    0.011    0.000 missing.py:183(_isna_ndarraylike)
     1458    0.011    0.000    0.011    0.000 {pandas._libs.algos.take_2d_axis1_object_object}
       26    0.000    0.000    0.011    0.000 threading.py:597(wait)
     2080    0.002    0.000    0.011    0.000 generic.py:5140(_consolidate)
    27889    0.005    0.000    0.010    0.000 {hash}
      234    0.000    0.000    0.010    0.000 socket.py:227(meth)
      520    0.010    0.000    0.010    0.000 {_subprocess.CreatePipe}
      852    0.010    0.000    0.010    0.000 {pandas._libs.ops.scalar_compare}
      260    0.001    0.000    0.010    0.000 blocks.py:676(_try_cast_result)
     4187    0.005    0.000    0.010    0.000 _dtype.py:190(_datetime_metadata_str)
    21113    0.010    0.000    0.010    0.000 series.py:382(_set_subtyp)
    10513    0.007    0.000    0.010    0.000 managers.py:911(consolidate)
     4688    0.004    0.000    0.010    0.000 {pandas._libs.lib.values_from_object}
      182    0.000    0.000    0.010    0.000 server.py:40(open)
      143    0.002    0.000    0.010    0.000 message.py:657(_op_msg)
      260    0.001    0.000    0.010    0.000 cast.py:65(maybe_downcast_to_dtype)
      260    0.009    0.000    0.010    0.000 {pandas._libs.lib.map_infer}
     2315    0.002    0.000    0.010    0.000 ops.py:1787(na_op)
    10920    0.010    0.000    0.010    0.000 config.py:561(_get_deprecated_option)
     5182    0.006    0.000    0.010    0.000 base.py:3608(values)
      182    0.000    0.000    0.010    0.000 monitor.py:71(open)
     4265    0.005    0.000    0.010    0.000 ops.py:66(_maybe_match_name)
     2069    0.002    0.000    0.010    0.000 common.py:1198(is_datetime_or_timedelta_dtype)
     4918    0.003    0.000    0.010    0.000 series.py:434(values)
     1990    0.002    0.000    0.010    0.000 numeric.py:3063(__exit__)
      260    0.001    0.000    0.010    0.000 blocks.py:213(make_block)
    41854    0.010    0.000    0.010    0.000 {method 'get' of 'dict' objects}
      263    0.001    0.000    0.009    0.000 {sorted}
     7052    0.003    0.000    0.009    0.000 {method 'decode' of 'unicode' objects}
     2676    0.005    0.000    0.009    0.000 dtypes.py:929(construct_from_string)
      939    0.002    0.000    0.009    0.000 {map}
    11990    0.005    0.000    0.009    0.000 managers.py:376(<dictcomp>)
    10812    0.006    0.000    0.009    0.000 managers.py:308(<genexpr>)
      143    0.001    0.000    0.009    0.000 pool.py:586(send_message)
    16556    0.007    0.000    0.009    0.000 base.py:652(__len__)
    42315    0.009    0.000    0.009    0.000 {method 'append' of 'list' objects}
    17630    0.009    0.000    0.009    0.000 {_codecs.utf_8_decode}
      130    0.004    0.000    0.008    0.000 {pandas._libs.lib.clean_index_list}
      134    0.000    0.000    0.008    0.000 fromnumeric.py:1583(ravel)
     5460    0.006    0.000    0.008    0.000 config.py:546(_get_root)
      391    0.002    0.000    0.008    0.000 base.py:566(_shallow_copy)
     2843    0.003    0.000    0.008    0.000 managers.py:291(__len__)
      260    0.003    0.000    0.008    0.000 format.py:1138(_format_strings)
      260    0.006    0.000    0.008    0.000 terminal.py:69(_get_terminal_size_windows)
     1157    0.008    0.000    0.008    0.000 {pandas._libs.algos.take_2d_axis0_float64_float64}
      130    0.003    0.000    0.008    0.000 base.py:3752(_try_convert_to_int_index)
       13    0.000    0.000    0.008    0.001 pool.py:476(ismaster)
      156    0.008    0.000    0.008    0.000 {method 'sendall' of '_socket.socket' objects}
     2315    0.008    0.000    0.008    0.000 {operator.and_}
     1464    0.003    0.000    0.008    0.000 missing.py:360(array_equivalent)
     5460    0.004    0.000    0.008    0.000 config.py:589(_translate_key)
    10040    0.004    0.000    0.008    0.000 inference.py:406(<genexpr>)
      520    0.002    0.000    0.008    0.000 indexing.py:256(_convert_scalar_indexer)
     1179    0.008    0.000    0.008    0.000 {pandas._libs.algos.take_2d_axis0_int32_int32}
      260    0.005    0.000    0.008    0.000 blocks.py:2148(_try_coerce_args)
    10737    0.005    0.000    0.008    0.000 common.py:127(<lambda>)
     1461    0.001    0.000    0.007    0.000 managers.py:1850(_shape_compat)
       13    0.000    0.000    0.007    0.001 pool.py:504(command)
     2618    0.006    0.000    0.007    0.000 datetimelike.py:1537(maybe_infer_freq)
    11342    0.006    0.000    0.007    0.000 _validators.py:221(validate_bool_kwarg)
     2004    0.003    0.000    0.007    0.000 common.py:923(is_signed_integer_dtype)
       13    0.000    0.000    0.007    0.001 network.py:52(command)
     1950    0.001    0.000    0.007    0.000 base.py:2238(_get_reconciled_name_object)
     5236    0.003    0.000    0.007    0.000 datetimelike.py:351(asi8)
      143    0.000    0.000    0.007    0.000 database.py:237(__getattr__)
      260    0.002    0.000    0.007    0.000 blocks.py:2223(set)
